PaymentID,OrderID,PaymentDate,Amount,PaymentMethod,TransactionStatus,TransactionReference
6409,6409,2024-07-25 19:36:00,1256.85,UPI,Success,TXN-ZUD-006409-006409
6410,6410,2026-06-29 18:11:00,4294.5,Cash,Success,TXN-ZUD-006410-006410
6411,6411,2025-08-05 22:52:00,6127.8,Debit Card,Failed,TXN-ZUD-006411-006411
6412,6412,2024-04-14 16:52:00,1428.42,Credit Card,Success,TXN-ZUD-006412-006412
6413,6413,2025-01-02 22:21:00,5918.53,UPI,Success,TXN-ZUD-006413-006413
6414,6414,2026-05-29 12:48:00,1727.25,Credit Card,Failed,TXN-ZUD-006414-006414
6415,6415,2026-06-16 20:34:00,4016.36,UPI,Failed,TXN-ZUD-006415-006415
6416,6416,2024-04-16 16:00:00,1046.85,Debit Card,Success,TXN-ZUD-006416-006416
6417,6417,2026-04-28 11:36:00,7651.35,UPI,Success,TXN-ZUD-006417-006417
6418,6418,2024-05-29 18:00:00,1632.02,Cash,Success,TXN-ZUD-006418-006418
6419,6419,2026-04-04 14:46:00,1899.77,Debit Card,Success,TXN-ZUD-006419-006419
6420,6420,2025-01-11 11:57:00,6822.38,Cash,Success,TXN-ZUD-006420-006420
6421,6421,2024-09-02 12:21:00,1571.85,UPI,Success,TXN-ZUD-006421-006421
6422,6422,2026-05-08 19:00:00,3706.5,Credit Card,Success,TXN-ZUD-006422-006422
6423,6423,2026-03-08 22:09:00,1833.3,Credit Card,Success,TXN-ZUD-006423-006423
6424,6424,2024-10-13 11:46:00,4547.76,UPI,Failed,TXN-ZUD-006424-006424
6425,6425,2025-01-30 21:14:00,1466.85,UPI,Success,TXN-ZUD-006425-006425
6426,6426,2024-09-14 19:47:00,793.8,UPI,Success,TXN-ZUD-006426-006426
6427,6427,2024-07-07 14:04:00,8699.67,UPI,Success,TXN-ZUD-006427-006427
6428,6428,2026-01-08 22:20:00,7798.35,Debit Card,Success,TXN-ZUD-006428-006428
6429,6429,2025-03-03 10:20:00,7199.01,Debit Card,Success,TXN-ZUD-006429-006429
6430,6430,2025-08-04 15:34:00,7130.55,Debit Card,Failed,TXN-ZUD-006430-006430
6431,6431,2024-04-18 20:42:00,6245.4,Debit Card,Success,TXN-ZUD-006431-006431
6432,6432,2024-02-11 18:40:00,2356.2,UPI,Success,TXN-ZUD-006432-006432
6433,6433,2024-09-14 19:19:00,7126.35,Debit Card,Success,TXN-ZUD-006433-006433
6434,6434,2024-04-12 18:27:00,5368.75,Debit Card,Success,TXN-ZUD-006434-006434
6435,6435,2024-02-05 20:12:00,4659.9,Cash,Success,TXN-ZUD-006435-006435
6436,6436,2025-01-03 10:36:00,2618.7,Credit Card,Success,TXN-ZUD-006436-006436
6437,6437,2024-03-14 21:00:00,2198.7,UPI,Success,TXN-ZUD-006437-006437
6438,6438,2024-04-13 16:29:00,3114.62,Credit Card,Success,TXN-ZUD-006438-006438
6439,6439,2025-07-06 18:41:00,5845.45,UPI,Success,TXN-ZUD-006439-006439
6440,6440,2026-05-27 13:15:00,8179.5,Cash,Success,TXN-ZUD-006440-006440
6441,6441,2025-03-01 18:06:00,9211.13,UPI,Success,TXN-ZUD-006441-006441
6442,6442,2024-04-01 18:22:00,7998.16,Credit Card,Success,TXN-ZUD-006442-006442
6443,6443,2026-03-18 16:23:00,5449.5,Cash,Failed,TXN-ZUD-006443-006443
6444,6444,2025-02-22 14:22:00,2733.26,UPI,Success,TXN-ZUD-006444-006444
6445,6445,2024-03-15 14:27:00,4088.7,UPI,Success,TXN-ZUD-006445-006445
6446,6446,2025-01-15 21:55:00,3004.26,UPI,Success,TXN-ZUD-006446-006446
6447,6447,2024-03-09 16:39:00,6950.26,Cash,Failed,TXN-ZUD-006447-006447
6448,6448,2026-06-28 13:20:00,3244.5,Cash,Success,TXN-ZUD-006448-006448
6449,6449,2025-09-29 22:06:00,6047.05,UPI,Failed,TXN-ZUD-006449-006449
6450,6450,2025-04-25 18:39:00,6891.25,UPI,Success,TXN-ZUD-006450-006450
6451,6451,2025-03-05 19:42:00,6080.55,Credit Card,Failed,TXN-ZUD-006451-006451
6452,6452,2025-10-22 15:52:00,1360.8,Debit Card,Success,TXN-ZUD-006452-006452
6453,6453,2025-02-20 19:33:00,2893.07,UPI,Success,TXN-ZUD-006453-006453
6454,6454,2026-04-10 10:37:00,5899.21,UPI,Success,TXN-ZUD-006454-006454
6455,6455,2024-08-09 15:57:00,4819.5,UPI,Failed,TXN-ZUD-006455-006455
6456,6456,2025-04-07 16:31:00,2452.9,Cash,Failed,TXN-ZUD-006456-006456
6457,6457,2025-10-04 14:00:00,6064.07,Cash,Success,TXN-ZUD-006457-006457
6458,6458,2025-07-23 19:04:00,3400.95,UPI,Success,TXN-ZUD-006458-006458
6459,6459,2025-05-08 19:00:00,889.35,Debit Card,Success,TXN-ZUD-006459-006459
6460,6460,2026-02-23 15:00:00,5974.5,Cash,Success,TXN-ZUD-006460-006460
6461,6461,2024-05-29 20:00:00,7597.9,Cash,Success,TXN-ZUD-006461-006461
6462,6462,2024-03-03 11:12:00,7607.77,UPI,Failed,TXN-ZUD-006462-006462
6463,6463,2025-11-09 12:17:00,4043.65,UPI,Success,TXN-ZUD-006463-006463
6464,6464,2025-07-12 13:03:00,4190.55,Debit Card,Failed,TXN-ZUD-006464-006464
6465,6465,2026-01-12 20:02:00,2515.8,UPI,Success,TXN-ZUD-006465-006465
6466,6466,2024-07-14 17:00:00,4607.4,UPI,Success,TXN-ZUD-006466-006466
6467,6467,2026-01-10 14:02:00,2565.15,UPI,Failed,TXN-ZUD-006467-006467
6468,6468,2025-11-28 14:38:00,7379.61,UPI,Success,TXN-ZUD-006468-006468
6469,6469,2025-05-05 12:05:00,7401.66,Cash,Success,TXN-ZUD-006469-006469
6470,6470,2024-03-30 11:57:00,4904.76,Cash,Success,TXN-ZUD-006470-006470
6471,6471,2024-04-11 12:14:00,5700.56,UPI,Success,TXN-ZUD-006471-006471
6472,6472,2025-07-28 19:13:00,5032.12,Cash,Success,TXN-ZUD-006472-006472
6473,6473,2025-09-09 15:54:00,6549.9,UPI,Success,TXN-ZUD-006473-006473
6474,6474,2025-08-09 16:29:00,5187.0,UPI,Success,TXN-ZUD-006474-006474
6475,6475,2025-07-01 15:26:00,7532.91,Debit Card,Success,TXN-ZUD-006475-006475
6476,6476,2025-07-24 11:55:00,1255.8,UPI,Success,TXN-ZUD-006476-006476
6477,6477,2024-11-22 15:00:00,6011.67,UPI,Failed,TXN-ZUD-006477-006477
6478,6478,2024-10-27 20:22:00,8387.4,Debit Card,Failed,TXN-ZUD-006478-006478
6479,6479,2024-03-06 15:26:00,7650.3,Debit Card,Success,TXN-ZUD-006479-006479
6480,6480,2024-02-22 22:44:00,4296.6,Debit Card,Success,TXN-ZUD-006480-006480
6481,6481,2026-03-01 16:00:00,2483.46,Cash,Success,TXN-ZUD-006481-006481
6482,6482,2025-03-08 16:47:00,7430.11,UPI,Success,TXN-ZUD-006482-006482
6483,6483,2026-02-07 11:09:00,5186.37,Credit Card,Success,TXN-ZUD-006483-006483
6484,6484,2024-12-10 14:00:00,5660.55,UPI,Success,TXN-ZUD-006484-006484
6485,6485,2024-06-02 20:43:00,2358.72,UPI,Success,TXN-ZUD-006485-006485
6486,6486,2024-08-19 11:58:00,939.75,Debit Card,Success,TXN-ZUD-006486-006486
6487,6487,2024-07-31 12:00:00,1886.85,UPI,Success,TXN-ZUD-006487-006487
6488,6488,2024-09-12 20:47:00,6440.7,Debit Card,Success,TXN-ZUD-006488-006488
6489,6489,2026-01-09 21:41:00,1361.85,Debit Card,Success,TXN-ZUD-006489-006489
6490,6490,2026-06-17 15:00:00,1934.1,UPI,Success,TXN-ZUD-006490-006490
6491,6491,2025-03-12 12:23:00,3399.06,UPI,Success,TXN-ZUD-006491-006491
6492,6492,2026-04-16 20:51:00,7607.35,Cash,Success,TXN-ZUD-006492-006492
6493,6493,2024-12-04 14:00:00,1202.25,UPI,Success,TXN-ZUD-006493-006493
6494,6494,2025-10-28 20:04:00,3894.66,UPI,Failed,TXN-ZUD-006494-006494
6495,6495,2025-07-03 19:17:00,5910.66,UPI,Success,TXN-ZUD-006495-006495
6496,6496,2024-07-25 21:13:00,9087.33,UPI,Success,TXN-ZUD-006496-006496
6497,6497,2026-06-03 22:22:00,3248.7,UPI,Success,TXN-ZUD-006497-006497
6498,6498,2025-06-13 22:53:00,7232.4,Cash,Failed,TXN-ZUD-006498-006498
6499,6499,2024-02-23 15:00:00,4714.92,Credit Card,Success,TXN-ZUD-006499-006499
6500,6500,2025-07-17 13:21:00,1935.15,UPI,Failed,TXN-ZUD-006500-006500
6501,6501,2026-02-06 11:54:00,4127.76,UPI,Success,TXN-ZUD-006501-006501
6502,6502,2024-06-08 17:50:00,2515.8,Debit Card,Success,TXN-ZUD-006502-006502
6503,6503,2025-09-20 18:46:00,1253.7,UPI,Success,TXN-ZUD-006503-006503
6504,6504,2024-07-01 14:10:00,4507.65,Debit Card,Success,TXN-ZUD-006504-006504
6505,6505,2024-04-03 22:08:00,2312.2,Debit Card,Success,TXN-ZUD-006505-006505
6506,6506,2024-01-30 13:00:00,8073.45,UPI,Success,TXN-ZUD-006506-006506
6507,6507,2024-04-09 22:09:00,2920.05,UPI,Success,TXN-ZUD-006507-006507
6508,6508,2025-01-20 19:15:00,3928.05,UPI,Success,TXN-ZUD-006508-006508
6509,6509,2025-06-04 18:09:00,1992.06,UPI,Success,TXN-ZUD-006509-006509
6510,6510,2025-05-04 12:54:00,2199.96,Credit Card,Success,TXN-ZUD-006510-006510
6511,6511,2025-01-12 21:10:00,5031.6,Cash,Success,TXN-ZUD-006511-006511
6512,6512,2026-06-16 13:55:00,3314.11,UPI,Success,TXN-ZUD-006512-006512
6513,6513,2024-01-05 22:46:00,8282.4,Cash,Success,TXN-ZUD-006513-006513
6514,6514,2024-07-15 15:18:00,1674.75,Debit Card,Success,TXN-ZUD-006514-006514
6515,6515,2025-02-10 13:37:00,3613.15,Cash,Success,TXN-ZUD-006515-006515
6516,6516,2026-03-09 22:00:00,3877.65,UPI,Success,TXN-ZUD-006516-006516
6517,6517,2026-04-11 16:28:00,3102.96,Credit Card,Success,TXN-ZUD-006517-006517
6518,6518,2025-06-24 13:41:00,1349.57,Debit Card,Success,TXN-ZUD-006518-006518
6519,6519,2024-10-07 12:46:00,3950.73,UPI,Failed,TXN-ZUD-006519-006519
6520,6520,2025-12-25 18:32:00,4508.7,Credit Card,Success,TXN-ZUD-006520-006520
6521,6521,2025-09-23 11:31:00,1620.15,Debit Card,Success,TXN-ZUD-006521-006521
6522,6522,2024-02-16 21:45:00,5423.46,Debit Card,Success,TXN-ZUD-006522-006522
6523,6523,2025-05-12 18:54:00,4120.51,UPI,Success,TXN-ZUD-006523-006523
6524,6524,2025-01-13 16:35:00,6453.82,UPI,Success,TXN-ZUD-006524-006524
6525,6525,2025-11-29 19:26:00,6002.33,Credit Card,Success,TXN-ZUD-006525-006525
6526,6526,2026-03-25 19:51:00,3874.5,Credit Card,Success,TXN-ZUD-006526-006526
6527,6527,2026-01-15 10:51:00,5419.15,Debit Card,Success,TXN-ZUD-006527-006527
6528,6528,2024-04-26 13:16:00,2197.65,UPI,Success,TXN-ZUD-006528-006528
6529,6529,2025-06-09 10:48:00,2325.12,Cash,Success,TXN-ZUD-006529-006529
6530,6530,2025-07-29 14:42:00,4609.5,Cash,Failed,TXN-ZUD-006530-006530
6531,6531,2024-09-09 10:07:00,1151.85,UPI,Success,TXN-ZUD-006531-006531
6532,6532,2024-05-12 19:40:00,8122.8,UPI,Success,TXN-ZUD-006532-006532
6533,6533,2024-03-26 11:30:00,522.9,Debit Card,Failed,TXN-ZUD-006533-006533
6534,6534,2024-10-31 17:47:00,2668.26,UPI,Failed,TXN-ZUD-006534-006534
6535,6535,2024-10-31 15:50:00,2093.7,UPI,Failed,TXN-ZUD-006535-006535
6536,6536,2024-10-03 15:31:00,4975.95,Debit Card,Success,TXN-ZUD-006536-006536
6537,6537,2025-06-28 19:10:00,4663.05,Cash,Success,TXN-ZUD-006537-006537
6538,6538,2024-09-08 10:55:00,6991.01,Cash,Success,TXN-ZUD-006538-006538
6539,6539,2025-08-05 17:00:00,4349.1,Credit Card,Success,TXN-ZUD-006539-006539
6540,6540,2026-01-29 15:35:00,4409.26,Cash,Success,TXN-ZUD-006540-006540
6541,6541,2024-01-01 21:26:00,3858.33,UPI,Success,TXN-ZUD-006541-006541
6542,6542,2025-07-31 15:05:00,2600.01,UPI,Success,TXN-ZUD-006542-006542
6543,6543,2024-03-17 10:19:00,6379.8,UPI,Success,TXN-ZUD-006543-006543
6544,6544,2024-10-03 22:30:00,3254.47,UPI,Success,TXN-ZUD-006544-006544
6545,6545,2025-07-04 17:05:00,3120.81,Cash,Success,TXN-ZUD-006545-006545
6546,6546,2024-04-07 21:39:00,4585.66,UPI,Success,TXN-ZUD-006546-006546
6547,6547,2025-03-09 14:39:00,3091.2,Credit Card,Success,TXN-ZUD-006547-006547
6548,6548,2024-01-31 18:21:00,4238.85,UPI,Success,TXN-ZUD-006548-006548
6549,6549,2025-01-15 19:07:00,5033.7,UPI,Failed,TXN-ZUD-006549-006549
6550,6550,2024-07-14 15:11:00,1046.85,Cash,Success,TXN-ZUD-006550-006550
6551,6551,2024-08-10 17:23:00,4924.5,Debit Card,Success,TXN-ZUD-006551-006551
6552,6552,2025-04-10 18:03:00,8491.35,Cash,Success,TXN-ZUD-006552-006552
6553,6553,2024-03-21 11:32:00,837.9,Credit Card,Success,TXN-ZUD-006553-006553
6554,6554,2024-06-10 11:00:00,10752.42,UPI,Failed,TXN-ZUD-006554-006554
6555,6555,2024-05-06 22:00:00,7606.2,Credit Card,Success,TXN-ZUD-006555-006555
6556,6556,2026-04-15 11:32:00,3979.5,Credit Card,Failed,TXN-ZUD-006556-006556
6557,6557,2025-08-25 11:37:00,6485.85,Debit Card,Success,TXN-ZUD-006557-006557
6558,6558,2025-08-23 16:23:00,2451.96,Cash,Success,TXN-ZUD-006558-006558
6559,6559,2024-04-21 11:27:00,2723.7,UPI,Success,TXN-ZUD-006559-006559
6560,6560,2024-05-01 19:31:00,6441.75,Cash,Success,TXN-ZUD-006560-006560
6561,6561,2024-04-26 13:15:00,942.9,UPI,Success,TXN-ZUD-006561-006561
6562,6562,2025-03-11 18:40:00,1680.32,Debit Card,Success,TXN-ZUD-006562-006562
6563,6563,2024-11-01 16:00:00,2995.86,UPI,Failed,TXN-ZUD-006563-006563
6564,6564,2024-05-04 17:07:00,3952.31,Cash,Success,TXN-ZUD-006564-006564
6565,6565,2026-06-14 19:25:00,6133.37,UPI,Failed,TXN-ZUD-006565-006565
6566,6566,2025-09-13 22:19:00,2915.01,Debit Card,Success,TXN-ZUD-006566-006566
6567,6567,2025-07-15 16:12:00,6548.85,UPI,Success,TXN-ZUD-006567-006567
6568,6568,2024-01-26 22:32:00,1192.07,Credit Card,Failed,TXN-ZUD-006568-006568
6569,6569,2025-07-27 11:00:00,4601.2,UPI,Failed,TXN-ZUD-006569-006569
6570,6570,2025-03-03 12:43:00,3351.6,UPI,Success,TXN-ZUD-006570-006570
6571,6571,2024-06-29 19:26:00,3768.45,Credit Card,Success,TXN-ZUD-006571-006571
6572,6572,2025-09-23 16:00:00,7799.5,Cash,Failed,TXN-ZUD-006572-006572
6573,6573,2024-04-01 13:17:00,2846.55,Credit Card,Success,TXN-ZUD-006573-006573
6574,6574,2026-02-02 15:45:00,3193.05,UPI,Success,TXN-ZUD-006574-006574
6575,6575,2025-01-26 22:51:00,4569.81,UPI,Success,TXN-ZUD-006575-006575
6576,6576,2025-02-02 11:00:00,2866.71,Credit Card,Success,TXN-ZUD-006576-006576
6577,6577,2024-01-18 17:18:00,4034.1,UPI,Success,TXN-ZUD-006577-006577
6578,6578,2024-12-06 18:10:00,2565.15,Debit Card,Failed,TXN-ZUD-006578-006578
6579,6579,2024-02-27 10:48:00,3668.91,UPI,Success,TXN-ZUD-006579-006579
6580,6580,2024-08-22 16:53:00,3350.55,UPI,Success,TXN-ZUD-006580-006580
6581,6581,2024-10-25 20:17:00,2397.68,Cash,Success,TXN-ZUD-006581-006581
6582,6582,2025-01-08 10:57:00,6494.25,Cash,Success,TXN-ZUD-006582-006582
6583,6583,2025-07-22 16:37:00,2513.7,Credit Card,Success,TXN-ZUD-006583-006583
6584,6584,2026-03-11 14:47:00,6231.75,UPI,Success,TXN-ZUD-006584-006584
6585,6585,2025-03-25 22:04:00,1390.31,Credit Card,Success,TXN-ZUD-006585-006585
6586,6586,2024-06-01 14:38:00,4399.71,UPI,Success,TXN-ZUD-006586-006586
6587,6587,2025-10-11 21:25:00,4291.66,Credit Card,Success,TXN-ZUD-006587-006587
6588,6588,2024-06-10 11:43:00,6717.06,UPI,Success,TXN-ZUD-006588-006588
6589,6589,2025-03-18 15:00:00,1893.15,UPI,Success,TXN-ZUD-006589-006589
6590,6590,2024-04-14 18:05:00,6895.88,Cash,Success,TXN-ZUD-006590-006590
6591,6591,2024-09-30 14:09:00,2061.36,UPI,Success,TXN-ZUD-006591-006591
6592,6592,2026-03-17 19:22:00,5866.35,Cash,Success,TXN-ZUD-006592-006592
6593,6593,2025-10-09 14:00:00,10328.85,Debit Card,Success,TXN-ZUD-006593-006593
6594,6594,2024-02-24 19:57:00,5176.81,Cash,Success,TXN-ZUD-006594-006594
6595,6595,2026-01-09 16:02:00,1571.85,Credit Card,Success,TXN-ZUD-006595-006595
6596,6596,2024-04-02 11:11:00,4399.5,Debit Card,Success,TXN-ZUD-006596-006596
6597,6597,2024-12-03 19:00:00,3879.23,Credit Card,Success,TXN-ZUD-006597-006597
6598,6598,2024-09-11 11:42:00,6716.85,Debit Card,Success,TXN-ZUD-006598-006598
6599,6599,2025-11-02 10:58:00,3897.81,UPI,Success,TXN-ZUD-006599-006599
6600,6600,2025-02-15 12:00:00,4840.6,UPI,Success,TXN-ZUD-006600-006600
6601,6601,2024-01-28 13:51:00,3552.99,Cash,Success,TXN-ZUD-006601-006601
6602,6602,2024-07-12 15:26:00,4943.72,UPI,Success,TXN-ZUD-006602-006602
6603,6603,2026-02-24 19:06:00,2551.82,Cash,Success,TXN-ZUD-006603-006603
6604,6604,2024-07-29 20:35:00,5326.02,Cash,Success,TXN-ZUD-006604-006604
6605,6605,2025-07-16 21:08:00,1660.16,UPI,Failed,TXN-ZUD-006605-006605
6606,6606,2024-02-28 11:59:00,3246.81,Cash,Success,TXN-ZUD-006606-006606
6607,6607,2025-04-06 13:10:00,4620.31,UPI,Failed,TXN-ZUD-006607-006607
6608,6608,2026-02-15 18:13:00,3394.97,UPI,Success,TXN-ZUD-006608-006608
6609,6609,2026-05-14 12:23:00,7220.22,UPI,Success,TXN-ZUD-006609-006609
6610,6610,2026-02-27 15:51:00,4766.06,UPI,Failed,TXN-ZUD-006610-006610
6611,6611,2024-03-22 14:15:00,2093.7,Debit Card,Failed,TXN-ZUD-006611-006611
6612,6612,2026-04-18 15:00:00,2515.8,UPI,Failed,TXN-ZUD-006612-006612
6613,6613,2024-08-08 12:35:00,7023.45,UPI,Success,TXN-ZUD-006613-006613
6614,6614,2024-08-25 21:55:00,453.7,UPI,Failed,TXN-ZUD-006614-006614
6615,6615,2025-07-16 15:35:00,6811.88,UPI,Success,TXN-ZUD-006615-006615
6616,6616,2026-06-25 15:29:00,6328.67,Cash,Success,TXN-ZUD-006616-006616
6617,6617,2026-06-04 17:00:00,6770.72,Cash,Success,TXN-ZUD-006617-006617
6618,6618,2025-02-15 14:36:00,4830.21,Cash,Success,TXN-ZUD-006618-006618
6619,6619,2025-01-11 17:31:00,3590.37,UPI,Success,TXN-ZUD-006619-006619
6620,6620,2024-11-13 18:00:00,6079.5,UPI,Success,TXN-ZUD-006620-006620
6621,6621,2025-12-10 21:00:00,5445.72,UPI,Success,TXN-ZUD-006621-006621
6622,6622,2024-07-23 12:33:00,8563.06,Credit Card,Success,TXN-ZUD-006622-006622
6623,6623,2025-07-29 19:00:00,3745.66,UPI,Success,TXN-ZUD-006623-006623
6624,6624,2026-02-20 22:00:00,1727.25,UPI,Success,TXN-ZUD-006624-006624
6625,6625,2024-03-16 19:19:00,5764.5,Cash,Success,TXN-ZUD-006625-006625
6626,6626,2025-11-02 18:52:00,2818.3,Cash,Success,TXN-ZUD-006626-006626
6627,6627,2026-03-04 21:39:00,5395.95,UPI,Success,TXN-ZUD-006627-006627
6628,6628,2025-04-05 14:12:00,6028.36,Debit Card,Success,TXN-ZUD-006628-006628
6629,6629,2026-06-01 11:00:00,2525.46,Credit Card,Success,TXN-ZUD-006629-006629
6630,6630,2025-09-08 20:00:00,3040.8,Cash,Failed,TXN-ZUD-006630-006630
6631,6631,2026-04-09 21:39:00,753.16,UPI,Success,TXN-ZUD-006631-006631
6632,6632,2024-04-30 12:04:00,4767.31,Cash,Success,TXN-ZUD-006632-006632
6633,6633,2024-08-22 21:04:00,7264.22,Cash,Success,TXN-ZUD-006633-006633
6634,6634,2024-06-27 10:02:00,4809.1,Cash,Success,TXN-ZUD-006634-006634
6635,6635,2025-04-05 17:58:00,2944.31,UPI,Failed,TXN-ZUD-006635-006635
6636,6636,2025-12-29 19:55:00,3747.97,UPI,Success,TXN-ZUD-006636-006636
6637,6637,2025-01-05 20:00:00,3770.55,Cash,Success,TXN-ZUD-006637-006637
6638,6638,2024-03-23 20:00:00,1745.42,Cash,Failed,TXN-ZUD-006638-006638
6639,6639,2025-02-03 22:11:00,6444.16,Cash,Success,TXN-ZUD-006639-006639
6640,6640,2026-01-05 20:25:00,6185.55,UPI,Failed,TXN-ZUD-006640-006640
6641,6641,2024-11-29 14:26:00,3342.78,Credit Card,Failed,TXN-ZUD-006641-006641
6642,6642,2024-09-09 13:18:00,618.66,UPI,Success,TXN-ZUD-006642-006642
6643,6643,2026-03-06 16:00:00,5028.76,UPI,Success,TXN-ZUD-006643-006643
6644,6644,2026-03-02 13:18:00,8215.41,Debit Card,Failed,TXN-ZUD-006644-006644
6645,6645,2024-04-10 19:07:00,1530.06,Debit Card,Failed,TXN-ZUD-006645-006645
6646,6646,2025-01-09 15:11:00,3388.56,Debit Card,Success,TXN-ZUD-006646-006646
6647,6647,2025-03-16 18:14:00,1715.7,UPI,Failed,TXN-ZUD-006647-006647
6648,6648,2024-12-04 16:45:00,1780.8,Debit Card,Success,TXN-ZUD-006648-006648
6649,6649,2025-06-15 19:55:00,5032.65,UPI,Failed,TXN-ZUD-006649-006649
6650,6650,2026-05-31 20:00:00,6605.76,Credit Card,Success,TXN-ZUD-006650-006650
6651,6651,2026-04-12 18:11:00,4631.76,Cash,Failed,TXN-ZUD-006651-006651
6652,6652,2024-09-17 22:05:00,2142.21,Credit Card,Failed,TXN-ZUD-006652-006652
6653,6653,2025-10-15 20:09:00,6138.51,UPI,Success,TXN-ZUD-006653-006653
6654,6654,2025-03-06 18:52:00,2565.15,UPI,Success,TXN-ZUD-006654-006654
6655,6655,2025-10-12 16:23:00,3276.31,UPI,Failed,TXN-ZUD-006655-006655
6656,6656,2025-10-31 18:29:00,4404.75,Cash,Success,TXN-ZUD-006656-006656
6657,6657,2025-04-08 13:23:00,8780.21,Credit Card,Success,TXN-ZUD-006657-006657
6658,6658,2024-02-20 22:24:00,9226.35,UPI,Success,TXN-ZUD-006658-006658
6659,6659,2024-11-14 19:26:00,5425.35,UPI,Success,TXN-ZUD-006659-006659
6660,6660,2025-08-31 18:24:00,6602.4,UPI,Failed,TXN-ZUD-006660-006660
6661,6661,2024-06-03 17:36:00,2663.01,UPI,Success,TXN-ZUD-006661-006661
6662,6662,2024-09-03 19:00:00,7069.96,UPI,Success,TXN-ZUD-006662-006662
6663,6663,2024-01-11 17:58:00,1360.8,UPI,Failed,TXN-ZUD-006663-006663
6664,6664,2024-12-26 18:49:00,3015.7,UPI,Success,TXN-ZUD-006664-006664
6665,6665,2024-11-19 14:47:00,4663.05,UPI,Success,TXN-ZUD-006665-006665
6666,6666,2026-03-02 14:27:00,2515.8,Debit Card,Success,TXN-ZUD-006666-006666
6667,6667,2025-09-11 12:48:00,7148.72,Credit Card,Failed,TXN-ZUD-006667-006667
6668,6668,2024-07-03 12:10:00,5815.01,Credit Card,Success,TXN-ZUD-006668-006668
6669,6669,2025-03-09 12:38:00,2619.75,Cash,Success,TXN-ZUD-006669-006669
6670,6670,2024-09-08 16:03:00,7074.06,UPI,Success,TXN-ZUD-006670-006670
6671,6671,2025-02-15 19:56:00,7964.25,UPI,Success,TXN-ZUD-006671-006671
6672,6672,2024-04-11 11:50:00,2041.2,Credit Card,Success,TXN-ZUD-006672-006672
6673,6673,2025-04-10 22:46:00,4295.55,Debit Card,Success,TXN-ZUD-006673-006673
6674,6674,2026-01-04 12:24:00,4227.4,UPI,Failed,TXN-ZUD-006674-006674
6675,6675,2025-05-07 16:00:00,4073.05,Debit Card,Success,TXN-ZUD-006675-006675
6676,6676,2026-05-19 19:53:00,4195.8,Cash,Success,TXN-ZUD-006676-006676
6677,6677,2026-05-30 11:10:00,805.45,Credit Card,Success,TXN-ZUD-006677-006677
6678,6678,2026-05-20 20:00:00,7507.6,Cash,Success,TXN-ZUD-006678-006678
6679,6679,2024-12-18 12:15:00,6214.53,UPI,Success,TXN-ZUD-006679-006679
6680,6680,2024-02-03 18:46:00,4485.81,Debit Card,Failed,TXN-ZUD-006680-006680
6681,6681,2026-06-05 19:10:00,3143.7,UPI,Success,TXN-ZUD-006681-006681
6682,6682,2026-06-04 22:42:00,4867.8,UPI,Success,TXN-ZUD-006682-006682
6683,6683,2025-05-28 17:29:00,5720.72,UPI,Success,TXN-ZUD-006683-006683
6684,6684,2026-03-06 18:00:00,2816.52,UPI,Success,TXN-ZUD-006684-006684
6685,6685,2024-08-28 13:06:00,2681.7,Credit Card,Success,TXN-ZUD-006685-006685
6686,6686,2025-12-05 20:49:00,6270.6,Credit Card,Success,TXN-ZUD-006686-006686
6687,6687,2024-09-04 20:08:00,4543.45,UPI,Success,TXN-ZUD-006687-006687
6688,6688,2024-09-04 14:04:00,5803.98,Credit Card,Success,TXN-ZUD-006688-006688
6689,6689,2024-08-31 11:47:00,2357.25,UPI,Success,TXN-ZUD-006689-006689
6690,6690,2025-08-19 17:17:00,7390.95,UPI,Success,TXN-ZUD-006690-006690
6691,6691,2025-08-27 22:19:00,3040.8,UPI,Success,TXN-ZUD-006691-006691
6692,6692,2024-02-14 13:29:00,1225.67,Debit Card,Success,TXN-ZUD-006692-006692
6693,6693,2024-04-02 14:20:00,9017.4,UPI,Success,TXN-ZUD-006693-006693
6694,6694,2025-01-30 20:01:00,3516.66,Cash,Success,TXN-ZUD-006694-006694
6695,6695,2025-09-12 11:01:00,8675.42,UPI,Failed,TXN-ZUD-006695-006695
6696,6696,2024-09-01 12:47:00,6708.45,Credit Card,Failed,TXN-ZUD-006696-006696
6697,6697,2024-08-11 16:19:00,6192.16,UPI,Success,TXN-ZUD-006697-006697
6698,6698,2026-07-01 18:23:00,2703.01,UPI,Failed,TXN-ZUD-006698-006698
6699,6699,2024-08-06 10:00:00,4553.85,UPI,Success,TXN-ZUD-006699-006699
6700,6700,2025-02-11 21:22:00,2043.3,UPI,Success,TXN-ZUD-006700-006700
6701,6701,2025-09-22 19:31:00,2306.85,Cash,Success,TXN-ZUD-006701-006701
6702,6702,2026-06-17 14:20:00,1884.75,UPI,Success,TXN-ZUD-006702-006702
6703,6703,2025-02-28 11:25:00,5352.06,Debit Card,Success,TXN-ZUD-006703-006703
6704,6704,2025-01-12 16:34:00,6886.43,Debit Card,Success,TXN-ZUD-006704-006704
6705,6705,2025-03-16 16:08:00,1538.57,UPI,Success,TXN-ZUD-006705-006705
6706,6706,2026-06-11 21:04:00,1568.7,Debit Card,Success,TXN-ZUD-006706-006706
